"timestamp","asset","open","close","high","low","3_month_return","1_year_return","bse_return","market_cap","enterprise_value","trading_volume","30d_avg_trading_volume","btc_price","btc_holdings","btc_nav","m_nav","debt","debt_by_btc_nav","pref","pref_by_btc_nav","debt_pref_by_btc_nav","implied_volatility","30d_historical_volatility","1y_historical_volatility","open_interest"
2026-03-16 00:00:00,"MSTR",145.35,147.52,148.24,143.31,-0.11928358208955218,-0.5041177854717805,10.933344119074585,50906791680,66858961380,3383107661.7654066,2733931066.41382,74468.66,761068,56675714128.880005,1.1796756760393596,8253923000,0.10502651958587027,9999716700,0.17643741863156315,0.32207163121917454,0.77004884,0.7178510841057179,0.7467361229846581,37825042399.2
2026-03-13 00:00:00,"MSTR",143.86,139.67,147.26,138.44,-0.20844431850382547,-0.4694598495783636,10.298333602976864,47798565749.99999,62581056249.99999,3308139259.8855233,2695600334.282134,71087.41,738731,52514473476.71,1.1916915872298424,8253923000,0.11334880854589342,8830037500,0.16814483542172604,0.3253190857483639,0.73035517,0.752640196666439,0.7535653103826253,38387634555.8
2026-03-12 00:00:00,"MSTR",137.16,137.34,138.8,133.38,-0.2216491924057806,-0.4768996381641592,10.109852774631937,47001181500,61783672000,2091606940.43719,2693182789.3185377,71411.23,738731,52753689349.13,1.1711725333769272,8253923000,0.11283481920299412,8830037500,0.16738236906165546,0.3238439000339176,0.78362501,0.7593585909410988,0.7533326330771511,36603342450
2026-03-11 00:00:00,"MSTR",139.81,138.33,142.67,135.14,-0.24533551554828148,-0.4691661230285121,10.189936903413688,47339984250.00001,62122474750.00001,2163154184.336262,2739262533.1548624,69449.46,738731,51304469035.26,1.210858935257767,8253923000,0.11602211487480867,8830037500,0.17211049380379287,0.33299166371371497,0.77489381,0.7859760439209295,0.7533858027840031,36941437447.2
2026-03-10 00:00:00,"MSTR",141.925,138.46,142.46,133.94,-0.2501083188908145,-0.42132319137376184,10.200453001132503,47384473500,62166964000,2537276057.3218374,2862318389.4169455,69556,738731,51383173436,1.2098700769704636,8253923000,0.1158444020086467,8830037500,0.17184686950093106,0.33248161523691844,0.79007709,0.8000530686914653,0.7585131499419799,36178404745.7
2026-03-09 00:00:00,"MSTR",136,138.95,140.19,135.303,-0.2647759140695276,-0.5161571140051536,10.2400906002265,47552163749.99999,62334654249.99999,2839159717.44735,3112688259.249715,69432.2,738731,51291718538.2,1.215296660484785,8253923000,0.11605095656069418,8830037500,0.172153278378141,0.3330744413891408,0.82860586,0.8050434741244326,0.7600335182257885,34345160336
2026-03-06 00:00:00,"MSTR",134.895,133.53,136.36,131.77,-0.2539806693111347,-0.5609154582223538,9.801650218411261,44846451090,59268526090,2609017629.6772556,3283836621.234127,68054.01,720737,49049043005.369995,1.208352344071446,8253923000,0.12135716897368033,8469622000,0.17267660041955818,0.34095558190949965,0.76516269,1.1441639362933878,0.7804492762691618,37998502335.3
2026-03-05 00:00:00,"MSTR",145.04,139.81,146.44,137.21,-0.21889491033018607,-0.5468805704099822,10.309658631289436,46955607930,61377682930,2975995733.570958,3318043920.4447336,70614.06,720737,50894165762.22,1.2059866196993876,8253923000,0.1169574726464748,8469622000,0.16641636370601853,0.32859454024913604,0.81060205,1.3330748802293004,0.7793508920153309,38457180003.7
2026-03-04 00:00:00,"MSTR",143.825,146.44,149.54,142.19,-0.2127304983603032,-0.4677812102489551,10.845979614949037,49182313320,63604388320,5474312497.694578,3342390949.2594495,72835.98,720737,52495585717.259995,1.21161403289358,8253923000,0.11338959111838039,8469622000,0.16133969902949913,0.31857050019543787,0.80414675,1.3267799831583642,0.7870030431652036,38742069989.8
2026-03-03 00:00:00,"MSTR",133.335,132.68,136.46,127.8,-0.29571633313870155,-0.47122588872947546,9.732891117942081,44560976040,58983051040,2574776880.948765,3262374092.217803,67818,720737,48878941866,1.206717019400708,8253923000,0.12177949793427306,8469622000,0.1732775235441714,0.34214212422697377,0.82079205,1.290074293390682,0.7861879605763998,34949496285
2026-03-02 00:00:00,"MSTR",129.135,137.65,140.14,128.94,-0.24088678100700384,-0.46110480366440904,10.134929623038344,46230165450,60652240450,3503528598.2865777,3302079583.1183376,68116.11,720737,49093800773.07,1.235435828860704,8253923000,0.12124653023941812,8469622000,0.1725191748577336,0.3406447400009323,0.81268033,1.3068464244347875,0.7870088158675227,34463505179.7
2026-02-27 00:00:00,"MSTR",128.945,129.5,131.12,127.8602,-0.26269642450466857,-0.46052905644657366,9.475651189127973,43265691000,57676654500,1814069660.0180104,3371269554.8706098,65660.38,717722,47125899254.36,1.2238844332432313,8253923000,0.1263095897199095,8458510500,0.1794875139537509,0.35463373143916815,0.74510922,1.2971966550040124,0.785672751488342,34819955485.5
2026-02-26 00:00:00,"MSTR",133.7,133.4,135.75,128.64,-0.24049191528125702,-0.4932958559653587,9.791134120692446,44568673200,58979636700,2415982866.327828,3391021812.8837295,67745.98,717722,48622780257.56,1.2130042006561255,8253923000,0.12242107441140199,8458510500,0.17396188484480685,0.34371612259670214,0.7975388,1.3394452534060006,0.7903552547292312,35150031404.4
2026-02-25 00:00:00,"MSTR",130.045,135.65,137.86,128.94,-0.21220744526395258,-0.4585046505129535,9.973143504287332,45320393700,59731357200,3275592409.8181243,3383403965.6738324,68645,717722,49268026690,1.2123756767413572,8253923000,0.12081776762551315,8458510500,0.17168356575800986,0.3392145905326496,0.82276399,1.3397110600468873,0.7919673623173842,35189938735.4
2026-02-24 00:00:00,"MSTR",121.71,124.61,126.7399,118.4,-0.3040102770330652,-0.5593082472768425,9.08008412878175,41631951780,56042915280,1913034883.0740395,3338395938.2785673,65438,717722,46966292236,1.1932582414296418,8253923000,0.1267388315451779,8458510500,0.18009747198047904,0.35583889432919297,0.85476625,1.2951450445421784,0.795955798559055,31378008696
2026-02-23 00:00:00,"MSTR",127.895,123.71,130.375,122.83,-0.27442815249266866,-0.5872067803396844,9.007280375343795,41331263580,55742227080,2334309426.2653446,3362865483.1300607,63348.73,717722,45466777193.060005,1.2259990815559372,8253923000,0.13091873599760168,8458510500,0.18603716872395998,0.3675746233131071,0.85854679,1.2930202938763382,0.797482090165117,30779983931.4
2026-02-20 00:00:00,"MSTR",130.51,131.05,136.14,129.41,-0.2601479139614971,-0.5954247962459867,9.601035431160009,43738592750,58158391250,2309809063.15,3336980599.264285,67797.72,717131,48619846741.32,1.1961862315080805,8253923000,0.12242846078207104,8467345500,0.17415409688661057,0.34391857689237193,0.74646776,1.2855986703798334,0.7994081095838338,38026174214.4
2026-02-19 00:00:00,"MSTR",123.49,129.45,130.04,121.87,-0.30589812332439686,-0.5937803997866131,9.471606536159197,43204584750,57624383250,2001104766.7499998,3370836861.0376186,67236.01,717131,48217027087.31,1.1951044419568928,8253923000,0.12345126523917517,8467345500,0.1756090329805605,0.3467917768907986,0.83801418,1.2830039657550212,0.7994997057572286,36111184901.4
2026-02-18 00:00:00,"MSTR",127.625,125.2,132.25,123.615,-0.39458413926499036,-0.6251160283857832,9.1278110338133,41786126000,56205924500,2166841533.2000003,3471391251.194762,66763.29,717131,47878024920.99,1.1739399148722822,8253923000,0.12432536659193748,8467345500,0.17685243938055323,0.3492472491836083,0.86682864,1.2783532488151474,0.7998040364329431,34727042704.4
2026-02-17 00:00:00,"MSTR",129.01,128.67,132.12,125.91,-0.341571998771876,-0.6190151896485359,9.408509949846303,42944255849.99999,57364054349.99999,2429299250.25,3529196572.4319053,67788.11,717131,48612955112.41,1.1800157842154302,8253923000,0.1224458168863807,8467345500,0.17417878588990449,0.34396733260371914,0.86579339,1.3005523614422196,0.8010603823172994,35228257008.1
2026-02-13 00:00:00,"MSTR",126.995,133.88,135.25,125.76,-0.35801285125155846,-0.5879601132586483,9.829962789192686,44593152040,58929067640,3293985528.2,3588379099.0790477,68816,714644,49178941504,1.1982581535474277,8253923000,0.12103662295203839,8383462600,0.1704685449425162,0.33830304376613696,0.78432176,1.301628394683739,0.7998045713298594,40044339172.5
2026-02-12 00:00:00,"MSTR",127.57,123,128.99,120.64,-0.452384132496327,-0.6236460436937764,8.949846303187186,40969209000,55305124600,2573721987,3775490232.7823806,66427,714644,47471656988,1.1650135703917006,8253923000,0.1253896193576027,8383462600,0.17659932540629858,0.35046987309091904,0.89036889,1.254947832106256,0.7948596669178883,35672821878.3
2026-02-11 00:00:00,"MSTR",133.685,126.07,133.91,123.915,-0.4550680786686838,-0.6053653039504163,9.198187995469988,41991773810,56327689410,3257120692.77,3880541971.774762,67074,714644,47934031656,1.175108528617775,8253923000,0.12418010324518404,8383462600,0.1748958372657691,0.3470892187704696,0.87779692,1.26960837442684,0.7950317409346122,36063609950.8
2026-02-10 00:00:00,"MSTR",133.66,133,139.16,132.6775,-0.44323509711989284,-0.6025342179188333,9.758776896942242,44300039000,58635954600,3059051338,3850438538.7380953,67537.3,714644,48265126221.200005,1.2148720865510698,8253923000,0.12332823854473711,8383462600,0.17369606704390306,0.34470821693805465,0.86369691,1.2918347218491506,0.794612480580342,37186821765.5
2026-02-09 00:00:00,"MSTR",127.37,138.44,139.58,125.13,-0.4277683627495557,-0.5773598730003664,10.198835139944993,46112010520,60447926120,4747114522,3914251360.759047,69782.99,714644,49869995105.560005,1.212110127383202,8253923000,0.11935940613991279,8383462600,0.16810634495260512,0.3336151440316684,0.86955483,1.2943423566772787,0.7953600429332148,36914936144
2026-02-06 00:00:00,"MSTR",114.95,134.93,135.67,114.68,-0.43115514333895444,-0.5854175628341424,9.91490050153697,44854914830,59237724930,7796268488.21,3888229345.7680945,70725.57,713502,50462835646.14001,1.1738881529645313,8244000000,0.11878048316649625,8388810100,0.16623739020186581,0.32960514182425404,0.87609342,1.3016246911668599,0.7936811004829452,37939017625
2026-02-05 00:00:00,"MSTR",120.25,106.99,122,104.165,-0.5804313725490196,-0.6822393822393822,7.654748422585342,35566792690,49949602790,6437347358.5199995,3735945927.488571,64832.42,713502,46258061334.84,1.079803202915027,8244000000,0.12957741476912096,8388810100,0.18134806902687542,0.3595656545051259,1.28287439,0.9537999064697454,0.7580648792993179,27868525605.2
2026-02-04 00:00:00,"MSTR",130.01,129.09,130.8199,121.188,-0.47734726102271346,-0.6293818724699262,9.442485034784017,42913517790,57296327890,3331852014.27,3599814520.7485714,70732.12,713502,50467509084.24,1.135311191887069,8244000000,0.11876948374834309,8388810100,0.16622199613611718,0.3295746194296341,0.94696632,0.7323540580519342,0.7359356597094479,31492491940.2
2026-02-03 00:00:00,"MSTR",140.135,133.26,140.23,126.7401,-0.4965050817999774,-0.6160649975510675,9.779809092379873,44299755060,58682565160,3485158774.5,3620669748.2885714,76387.7,713502,54502776725.4,1.0766894585143603,8244000000,0.10997604819657947,8388810100,0.15391527925751627,0.30517362782818713,0.90740139,0.737156112471483,0.7354395262351647,30512975781.7
2026-02-02 00:00:00,"MSTR",139.765,139.63,147.8751,138,-0.4819116173796891,-0.582932584605275,10.295097880601844,46417340530,60800150630,3791592888.3599997,3605673680.2542853,78739.5,713502,56180790729,1.082223120056862,8244000000,0.10669127155780585,8388810100,0.14931812085851925,0.29605866852661256,0.82079834,0.7511800577676238,0.7356460917391962,32341592770.2
2026-01-30 00:00:00,"MSTR",139.995,149.71,151.15,139.9,-0.4119102800801351,-0.5597929959716546,11.110499919106942,49665993080,64041750680,3408594884.6400003,3540187907.422381,83831.98,712647,59742609051.06,1.0719610625854266,8244000000,0.1003304022908864,8381757600,0.14029781646858433,0.27828978118097464,0.74126434,0.7239021745916031,0.7323342103884202,36909165803.6
2026-01-29 00:00:00,"MSTR",155.95,143.19,156,139.3601,-0.47998983149331786,-0.5803956043956044,10.583077171978644,47502996120,61878753720,4957795954.62,3472278905.259524,82799.9,712647,59007100335.299995,1.0486662345443551,8244000000,0.10158099560798434,8381757600,0.14204659358571728,0.2817585935510531,0.80403081,0.7076784903440234,0.730753989478502,32974018176.3
2026-01-28 00:00:00,"MSTR",164.45,158.45,165.72,157,-0.44333192804946603,-0.5283243532878874,11.81750525804886,52565470600,66941228200,2231378938.35,3340367422.685714,88170.06,712647,62834128748.82,1.0653641505494278,8244000000,0.09539401785868742,8381757600,0.13339498401427913,0.2645975671352366,0.73415527,0.6075843361157695,0.724344031776366,36542317863.2
2026-01-27 00:00:00,"MSTR",160.305,161.58,161.67,156.98,-0.4534384196461793,-0.5355828926189928,12.070700533894193,53603841840.00001,67979599440,2255973819.96,3327114570.837143,88866.67,712647,63330565775.49,1.0734090025500649,8244000000,0.09464624114126863,8381757600,0.13234932449070086,0.2625234339282415,0.70672979,0.6086243964259748,0.7248680768211062,35966703163.2
2026-01-26 00:00:00,"MSTR",159.41,160.58,163.92,158.62,-0.4445136294451362,-0.5459609240252212,11.989807474518688,53272093840.00001,67647851440,2332117149.88,3273326239.305715,88476,712647,63052155972,1.0728872057926273,8244000000,0.0950641561354666,8381757600,0.13293371924858755,0.2636826186781482,0.71284509,0.6082968397731221,0.7262621464817267,35361787860.9
2026-01-23 00:00:00,"MSTR",160.94,163.11,168.9638,158.72,-0.4275235153727362,-0.5628484133790738,12.194466914738717,53854681140.00001,68208538640,2427197175.1800003,3281795041.671428,89714.22,709715,63671527647.3,1.0712565122959223,8244000000,0.09413940926944567,8359857500,0.13129663774219968,0.2607736631037796,0.66731481,0.605421461197771,0.7265817116192245,38734754951
2026-01-22 00:00:00,"MSTR",163.725,160.98,164.64,159.44,-0.42672981731419823,-0.5733481752405184,12.022164698268888,53151410520,67505268020,1789331979.12,3316730876.2685723,89859.8,709715,63774847957,1.0584935939873228,8244000000,0.09398689596314579,8359857500,0.13108392677998398,0.260351189095662,0.69830673,0.6211831680178255,0.726435520518793,36994771118.4
2026-01-21 00:00:00,"MSTR",161.27,163.81,165.72,156.01,-0.4574210857540327,-0.5790028270367515,12.25109205630157,54085802940,68439660440,3022535792.13,3404677028.0285716,89905.96,709715,63807608401.4,1.0725940394045292,8244000000,0.0939386407071243,8359857500,0.13101662496751057,0.26021751819232414,0.73421059,0.6182374123942536,0.7268182431894886,36086109270
2026-01-20 00:00:00,"MSTR",165.17,160.23,165.72,158.85,-0.4597956913118237,-0.5958890290037832,11.96149490373726,52903780020,67257637520,4117031657.7599998,3392958080.802381,89327.27,709715,63396903428.05,1.0608978338560588,8244000000,0.09454720460917576,8359857500,0.1318653916509931,0.26190328868103063,0.75461319,0.6306168408140392,0.7278209411714244,34327045733.1
2026-01-16 00:00:00,"MSTR",171.925,173.71,173.88,167.59,-0.3880002818489289,-0.5266757493188011,13.051933344119076,55522058750,69579824550,3380815414.81,3343333312.9395237,95269,687410,65488863290,1.0624680450152917,8244000000,0.09152701236326498,8063765800,0.12313186387572127,0.24901586286183347,0.64839407,0.5562428526124804,0.726868268303602,52427214732.6
2026-01-15 00:00:00,"MSTR",179.125,170.91,179.25,170.09,-0.42408006469874643,-0.5260662192890023,12.82543277786766,54627108750,68684874550,3672256347.72,3351222152.556666,95236.01,687410,65466185634.1,1.049165670562964,8244000000,0.09155871755689776,8063765800,0.12317451707160024,0.24910212260030648,0.72209977,0.5786940006218643,0.7269037309641002,51495561033
2026-01-14 00:00:00,"MSTR",178.64,179.33,190.2,176.12,-0.40356537067216547,-0.4759037905134874,13.506552337809417,57318351250.00001,71376117050,7219287272.01,3372341273.8957143,96288.01,687410,66189340954.1,1.0783627094806225,8244000000,0.09055838770409619,8063765800,0.12182876704561751,0.2463805435275276,0.79412963,0.5586137819680745,0.7275992455900002,50594104303.2
2026-01-13 00:00:00,"MSTR",164.45,172.99,173.76,162.8,-0.4516435794211811,-0.47323386114494514,12.993690341368712,55291928750,69349694550,4766391394.12,3150733177.750477,95104,687410,65375440640,1.060791237062322,8244000000,0.09168580649432086,8063765800,0.12334549061633675,0.24944789114005733,0.74281588,0.6301566284967277,0.7278885085765164,47836089625.5
2026-01-12 00:00:00,"MSTR",156.27,162.23,163.82,154.69,-0.4677318809672234,-0.5052605897959807,12.12328102248827,51852763750,65910529550,2625769609.25,3093488717.372381,91406.77,687410,62833927765.700005,1.0489640214085019,8244000000,0.09539432298981673,8063765800,0.12833458112102736,0.25953758391182635,0.7315243,0.5933050912322331,0.7262362886884501,44312930646.4
2026-01-09 00:00:00,"MSTR",166.75,157.33,167.2,155.46,-0.5087889100502669,-0.5256858607175158,11.726905031548295,49212352010.00001,63158874110.00001,4325211735.55,3165946986.54,90325.99,673783,60860116520.170006,1.0377711664266722,8244000000,0.09848814531949661,7952522100,0.13066886090111918,0.26612703073994637,0.68823197,0.5771801867932004,0.7254649635751798,46221154345.5
2026-01-08 00:00:00,"MSTR",158.625,166.97,170.62,156.17,-0.49525392986698913,-0.49662345492915283,12.506714123928168,52227715090,66174237190,4200853664.04,3174868987.230477,90992,673783,61308862736,1.0793584195967005,8244000000,0.09776726777351194,7952522100,0.12971243870962154,0.2641791313230404,0.70689034,0.5479384350206444,0.7232771847751338,46955785818.8
2026-01-07 00:00:00,"MSTR",163.445,161.83,170.16,158.45,-0.5072168087697929,-0.5260159625100681,12.09092379873807,50619938510.00001,64566460610.00001,4598427608.42,3117652377.0195246,90919.46,673783,61259986517.18001,1.0539744502211523,8244000000,0.09784527129007803,7952522100,0.12981592964878896,0.26438990637808546,0.72465104,0.5454644584812619,0.722936039647914,44259700206.8
2026-01-06 00:00:00,"MSTR",166.88,157.97,167.14,154.05,-0.5608162584447719,-0.5832915666464428,11.778676589548617,49412542090,63359064190,3573592284.96,3075608099.276667,92609.45,673783,62398673049.35,1.0153912109619774,8244000000,0.09605973504051044,7952522100,0.12744697461291352,0.2595651687527146,0.73255243,0.5468171491579564,0.7295777714028915,41053532224
2026-01-05 00:00:00,"MSTR",163.415,164.72,167.7,160.96,-0.5315530529249495,-0.5150444562209269,12.32470474033328,51523921840,65470443940,3765300547.68,3051317340.3614287,93796.03,673783,63198170481.49,1.0359547347842217,8244000000,0.0948445177183661,7952522100,0.12583468855841642,0.25628150271761063,0.72341252,0.5440301820917355,0.7300207748228167,41145244220.1
2026-01-02 00:00:00,"MSTR",154.59,157.16,160.79,149.75,-0.5539409076717849,-0.4761507949735009,11.713153211454458,48843913560,62855070660,3181140152.7599998,3111415970.035714,90132.72,672497,60613983801.840004,1.0369730995653839,8244000000,0.09991093837023403,7955157100,0.13124293440284504,0.26725115367698793,0.67510718,0.5068022977991571,0.7466518774815452,42312715263
2025-12-31 00:00:00,"MSTR",156.24,151.95,156.8,151.42,-0.5284131467055647,-0.47534700642220845,11.291700372108073,47224692450,61235849550,2418671266.6499996,3230494245.1876197,87418.55,672497,58788712619.35,1.0416259656253222,8244000000,0.10301297188138628,7955157100,0.13531776331808296,0.2755487640099833,0.67930937,0.5120432825207375,0.7467288967368504,41007284597.4
2025-12-30 00:00:00,"MSTR",155.82,155.61,159.38,154.1321,-0.5170540951553334,-0.4863678373382624,11.587768969422426,48362187510.00001,62373344610.00001,1982475445.8600001,3465830258.071905,88225.11,672497,59331121799.67,1.0512753293389934,8244000000,0.1020712202349372,7955157100,0.13408067905508989,0.2730296783313155,0.67888573,0.5577459193289958,0.7476431304776716,41749964080
2025-12-29 00:00:00,"MSTR",157.945,155.39,162.93,155.32,-0.5239568653881503,-0.5291212121212122,11.569972496359812,48293813489.99999,62304970589.99999,2187220225.98,3498947031.8976192,87204.4,672497,58644697386.799995,1.062414393223962,8244000000,0.1032659433820032,7955157100,0.13565006649331918,0.27622543591888626,0.70237854,0.5659770970920229,0.749137625431457,41126122619.7
2025-12-26 00:00:00,"MSTR",159.89,158.81,159.91,154.1219,-0.4861515563321038,-0.5343498020818062,11.846626759424042,49250951250,63258310850,1953072377.7,3562224269.4480953,87414.79,671268,58678751253.71999,1.0780445987420306,8244000000,0.10320601360132173,7951359600,0.13550662599514532,0.2760004133348574,0.65439579,0.5654612055043917,0.7526057402457154,45432226405.8
2025-12-24 00:00:00,"MSTR",157.2,158.71,159.28,155.1,-0.5091089047663233,-0.5568987659835837,11.838537453486492,49219938750,63227298350,1126453112.76,3625935606.1457148,87718.44,671268,58882581781.92,1.073786108499306,8244000000,0.1028487511371233,7951359600,0.1350375503140978,0.2750449981962716,0.67272756,0.5720858389455724,0.7540082501335511,44170940152
2025-12-23 00:00:00,"MSTR",162.25,157.88,162.73,156.5,-0.5183354689120752,-0.524787045119345,11.771396214204822,48962535000,62969894600,2508887025.88,3770795845.362858,87085.05,671268,58457407343.4,1.077192736757756,8244000000,0.1035967942338746,7951359600,0.13601971009919805,0.27704546499749105,0.70021022,0.5839677845749992,0.7580674708292736,41725382682
2025-12-22 00:00:00,"MSTR",168.82,164.32,170.67,163.69,-0.510850474801298,-0.5488193300384404,12.292347516583076,50959740000,64967099600,3160611561.12,3892064445.2019043,87867.96,671268,58982949773.28001,1.1014555875845817,8244000000,0.10267373916154057,7951359600,0.13480776445673903,0.27457696948443727,0.71200341,0.6009042042149557,0.7586741619797517,42802170992
2025-12-19 00:00:00,"MSTR",163.4,164.82,167.75,161.63,-0.5219144307469181,-0.49512957176989525,12.33279404627083,50367343800,65124563400,3636316197.3599997,3975070067.244762,88261.04,671268,59246811798.71999,1.0992078969793104,8244000000,0.11484162258579116,7953219600,0.13423877772561976,0.27338550562057307,0.66079137,0.6145964467067242,0.7707421941815231,56392942970
2025-12-18 00:00:00,"MSTR",167.81,158.24,169.51,157.43,-0.5467461044912924,-0.5474202036380277,11.800517715580005,48356561600,63113781200,2774672097.44,4050803676.360952,87223,671268,58550008764,1.0779465713557002,8244000000,0.11620835152092242,7953219600,0.13583635199880806,0.2766390636299786,0.80545726,0.6135886579081863,0.7723163007297255,52471387972.8
